county_fips,state,state_name,county_name,class_year,projected_high_school_graduates,likely_college_entrants,likely_four_year_entrants,likely_four_year_entrants_low,likely_four_year_entrants_high,demographic_confidence,county_share_of_state_pool
18159,IN,Indiana,Tipton County,2026,157.907,99.166,66.11,56.283,76.727,High,0.0020442117063673476
18159,IN,Indiana,Tipton County,2030,132.009,82.901,55.268,47.052,64.143,Moderate,0.0018128815437154688
18159,IN,Indiana,Tipton County,2035,128.535,80.72,53.813,45.814,62.455,Moderate,0.001771070190819223
18159,IN,Indiana,Tipton County,2041,116.884,73.403,48.935,41.661,56.794,Low,0.001681928369480484
18161,IN,Indiana,Union County,2026,58.018,36.435,24.29,20.68,28.191,Moderate,0.0007510803852799154
18161,IN,Indiana,Union County,2030,60.102,37.744,25.163,21.422,29.203,Moderate,0.0008253799052144793
18161,IN,Indiana,Union County,2035,58.049,36.455,24.303,20.691,28.206,Moderate,0.000799854192796363
18161,IN,Indiana,Union County,2041,47.328,29.722,19.815,16.869,22.997,Low,0.000681032290015372
18163,IN,Indiana,Vanderburgh County,2026,2020.89,1269.119,846.079,720.313,981.951,High,0.026161744977150316
18163,IN,Indiana,Vanderburgh County,2030,1821.323,1143.791,762.527,649.18,884.981,High,0.025012338158265965
18163,IN,Indiana,Vanderburgh County,2035,1782.674,1119.519,746.346,635.404,866.201,Moderate,0.0245631985797103
18163,IN,Indiana,Vanderburgh County,2041,1803.717,1132.734,755.156,642.905,876.426,Moderate,0.025955001417502156
18165,IN,Indiana,Vermillion County,2026,156.308,98.161,65.441,55.713,75.95,High,0.00202350706183604
18165,IN,Indiana,Vermillion County,2030,154.858,97.251,64.834,55.196,75.245,Moderate,0.0021266679029899463
18165,IN,Indiana,Vermillion County,2035,148.61,93.327,62.218,52.97,72.21,Moderate,0.002047678402100529
18165,IN,Indiana,Vermillion County,2041,136.217,85.544,57.029,48.552,66.188,Low,0.001960122549576948
18167,IN,Indiana,Vigo County,2026,1295.226,813.402,542.268,461.662,629.35,High,0.016767546420547133
18167,IN,Indiana,Vigo County,2030,1396.57,877.046,584.697,497.784,678.594,High,0.019179179930846967
18167,IN,Indiana,Vigo County,2035,1366.483,858.151,572.101,487.06,663.974,Moderate,0.018828563875016274
18167,IN,Indiana,Vigo County,2041,1284.849,806.885,537.924,457.963,624.308,Low,0.018488637539525492
18169,IN,Indiana,Wabash County,2026,325.394,204.348,136.232,115.981,158.109,High,0.004212443860976082
18169,IN,Indiana,Wabash County,2030,264.462,166.082,110.721,94.263,128.502,Moderate,0.0036318698093687853
18169,IN,Indiana,Wabash County,2035,259.283,162.83,108.553,92.417,125.986,Moderate,0.0035726233212944633
18169,IN,Indiana,Wabash County,2041,263.176,165.274,110.183,93.805,127.877,Low,0.0037870250752407466
18171,IN,Indiana,Warren County,2026,107.585,67.563,45.042,38.347,52.275,Moderate,0.0013927553568687107
18171,IN,Indiana,Warren County,2030,103.386,64.926,43.284,36.85,50.235,Moderate,0.0014198067256546202
18171,IN,Indiana,Warren County,2035,82.77,51.979,34.653,29.502,40.218,Moderate,0.0011404738898021282
18171,IN,Indiana,Warren County,2041,64.25,40.349,26.9,22.901,31.219,Low,0.000924547397082801
18173,IN,Indiana,Warrick County,2026,751.538,471.966,314.644,267.873,365.172,High,0.009729145532173519
18173,IN,Indiana,Warrick County,2030,648.449,407.226,271.484,231.129,315.082,Moderate,0.008905192043350909
18173,IN,Indiana,Warrick County,2035,606.337,380.779,253.853,216.119,294.619,Moderate,0.008354619578667162
18173,IN,Indiana,Warrick County,2041,640.561,402.272,268.182,228.317,311.249,Low,0.009217502661350702
18175,IN,Indiana,Washington County,2026,278.472,174.881,116.587,99.257,135.31,High,0.003605006234495778
18175,IN,Indiana,Washington County,2030,268.752,168.776,112.517,95.792,130.586,Moderate,0.003690780489201934
18175,IN,Indiana,Washington County,2035,252.901,158.822,105.881,90.142,122.885,Moderate,0.003484687394682673
18175,IN,Indiana,Washington County,2041,222.689,139.849,93.233,79.374,108.205,Low,0.003204437005941712
18177,IN,Indiana,Wayne County,2026,718.967,451.511,301.008,256.264,349.346,High,0.009307497687370193
18177,IN,Indiana,Wayne County,2030,678.051,425.816,283.877,241.68,329.465,Moderate,0.009311708806130579
18177,IN,Indiana,Wayne County,2035,608.426,382.091,254.728,216.863,295.634,Moderate,0.008383405634577748
18177,IN,Indiana,Wayne County,2041,588.697,369.702,246.468,209.831,286.048,Low,0.00847118897188592
18179,IN,Indiana,Wells County,2026,306.757,192.643,128.429,109.338,149.053,High,0.003971170261794586
18179,IN,Indiana,Wells County,2030,299.434,188.045,125.363,106.728,145.495,Moderate,0.004112144893041059
18179,IN,Indiana,Wells County,2035,273.026,171.461,114.307,97.316,132.664,Moderate,0.003761989771192028
18179,IN,Indiana,Wells County,2041,238.881,150.017,100.012,85.145,116.072,Low,0.003437438653923093
18181,IN,Indiana,White County,2026,255.901,160.706,107.137,91.212,124.342,High,0.0033128111640861866
18181,IN,Indiana,White County,2030,252.192,158.376,105.584,89.89,122.54,Moderate,0.0034633649802608027
18181,IN,Indiana,White County,2035,240.814,151.231,100.821,85.834,117.011,Moderate,0.0033181359920949343
18181,IN,Indiana,White County,2041,231.587,145.436,96.958,82.545,112.528,Low,0.00333247145879307
18183,IN,Indiana,Whitley County,2026,376.385,236.37,157.58,134.156,182.885,High,0.004872544914166688
18183,IN,Indiana,Whitley County,2030,326.65,205.136,136.758,116.429,158.719,Moderate,0.00448590852293434
18183,IN,Indiana,Whitley County,2035,339.54,213.231,142.154,121.023,164.982,Moderate,0.00467847004647885
18183,IN,Indiana,Whitley County,2041,294.087,184.687,123.125,104.822,142.897,Low,0.0042318365112641995
19001,IA,Iowa,Adair County,2026,85.051,53.412,35.608,30.315,41.326,Moderate,0.0021319693148356333
19001,IA,Iowa,Adair County,2030,82.792,51.993,34.662,29.51,40.228,Moderate,0.0021677731663093157
19001,IA,Iowa,Adair County,2035,79.013,49.62,33.08,28.163,38.392,Moderate,0.002038048336490479
19001,IA,Iowa,Adair County,2041,89.554,56.24,37.493,31.92,43.514,Low,0.0024671291753676277
19003,IA,Iowa,Adams County,2026,52.52,32.983,21.989,18.72,25.52,Moderate,0.0013165340363732272
19003,IA,Iowa,Adams County,2030,40.772,25.605,17.07,14.533,19.811,Moderate,0.001067559123305994
19003,IA,Iowa,Adams County,2035,35.194,22.102,14.735,12.544,17.101,Moderate,0.0009077883251854139
19003,IA,Iowa,Adams County,2041,33.351,20.944,13.963,11.887,16.205,Low,0.0009187799092445201
19005,IA,Iowa,Allamakee County,2026,165.391,103.866,69.244,58.951,80.363,High,0.004145863518832526
19005,IA,Iowa,Allamakee County,2030,155.685,97.77,65.18,55.491,75.647,Moderate,0.004076382401431927
19005,IA,Iowa,Allamakee County,2035,189.395,118.94,79.293,67.507,92.027,Moderate,0.004885219910231966
19005,IA,Iowa,Allamakee County,2041,178.123,111.861,74.574,63.489,86.55,Low,0.00490711416861638
19007,IA,Iowa,Appanoose County,2026,166.124,104.326,69.551,59.212,80.72,High,0.004164243708000371
19007,IA,Iowa,Appanoose County,2030,161.315,101.306,67.537,57.498,78.383,Moderate,0.004223803087904865
19007,IA,Iowa,Appanoose County,2035,155.73,97.798,65.199,55.507,75.669,Moderate,0.004016864219703798
19007,IA,Iowa,Appanoose County,2041,111.683,70.137,46.758,39.807,54.267,Low,0.0030767405780982673
19009,IA,Iowa,Audubon County,2026,72.557,45.566,30.377,25.862,35.256,Moderate,0.001818795410743844
19009,IA,Iowa,Audubon County,2030,49.965,31.378,20.919,17.809,24.278,Moderate,0.0013082712895833778
19009,IA,Iowa,Audubon County,2035,62.186,39.053,26.035,22.165,30.216,Moderate,0.0016040082577505092
19009,IA,Iowa,Audubon County,2041,56.845,35.699,23.799,20.262,27.621,Low,0.0015660250811778697
19011,IA,Iowa,Benton County,2026,281.404,176.722,117.814,100.302,136.734,High,0.007053962902323717
19011,IA,Iowa,Benton County,2030,301.316,189.226,126.151,107.399,146.409,Moderate,0.007889504436194796
19011,IA,Iowa,Benton County,2035,322.486,202.521,135.014,114.945,156.696,Moderate,0.008318140342147812
19011,IA,Iowa,Benton County,2041,244.965,153.838,102.559,87.314,119.029,Low,0.006748541985609664
19013,IA,Iowa,Black Hawk County,2026,1740.871,1093.267,728.845,620.504,845.889,High,0.043638510584153106
19013,IA,Iowa,Black Hawk County,2030,1794.047,1126.661,751.108,639.458,871.727,High,0.04697441332732802
19013,IA,Iowa,Black Hawk County,2035,1840.69,1155.954,770.636,656.083,894.391,Moderate,0.04747840518523878
19013,IA,Iowa,Black Hawk County,2041,1734.438,1089.227,726.151,618.211,842.763,Low,0.047781964216656196
19015,IA,Iowa,Boone County,2026,307.043,192.823,128.549,109.44,149.192,High,0.007696657998103478
19015,IA,Iowa,Boone County,2030,274.093,172.13,114.754,97.696,133.182,Moderate,0.0071767095966815105
19015,IA,Iowa,Boone County,2035,251.943,158.22,105.48,89.801,122.419,Moderate,0.006498574151795375
19015,IA,Iowa,Boone County,2041,213.213,133.898,89.265,75.996,103.6,Low,0.005873788205951763
19017,IA,Iowa,Bremer County,2026,383.644,240.928,160.619,136.743,186.412,High,0.009616814024414859
19017,IA,Iowa,Bremer County,2030,356.624,223.96,149.307,127.113,173.284,Moderate,0.00933766985180484
19017,IA,Iowa,Bremer County,2035,330.069,207.283,138.189,117.647,160.38,Moderate,0.008513727914002183
19017,IA,Iowa,Bremer County,2041,316.453,198.732,132.488,112.794,153.764,Low,0.008717949919094914
19019,IA,Iowa,Buchanan County,2026,281.265,176.635,117.756,100.252,136.667,High,0.007050488805062993
19019,IA,Iowa,Buchanan County,2030,259.393,162.899,108.599,92.456,126.039,Moderate,0.006791805705505327
19019,IA,Iowa,Buchanan County,2035,244.241,153.383,102.256,87.056,118.677,Moderate,0.0062999092889804535
19019,IA,Iowa,Buchanan County,2041,239.51,150.412,100.275,85.369,116.378,Low,0.006598245382228497
19021,IA,Iowa,Buena Vista County,2026,335.112,210.451,140.3,119.445,162.831,High,0.008400279097687528
19021,IA,Iowa,Buena Vista County,2030,364.171,228.699,152.466,129.803,176.951,Moderate,0.009535268325836472
19021,IA,Iowa,Buena Vista County,2035,309.645,194.457,129.638,110.368,150.457,Moderate,0.007986924767986249
19021,IA,Iowa,Buena Vista County,2041,281.75,176.939,117.959,100.425,136.902,Low,0.00776191659919617
19023,IA,Iowa,Butler County,2026,156.917,98.544,65.696,55.93,76.246,High,0.003933434626858847
19023,IA,Iowa,Butler County,2030,143.834,90.328,60.219,51.267,69.889,Moderate,0.00376608967870422
19023,IA,Iowa,Butler County,2035,130.358,81.865,54.576,46.464,63.341,Moderate,0.0033624184854138188
19023,IA,Iowa,Butler County,2041,126.345,79.344,52.896,45.033,61.391,Low,0.003480662421251006
19025,IA,Iowa,Calhoun County,2026,104.859,65.852,43.901,37.375,50.951,Moderate,0.0026285147922605018
19025,IA,Iowa,Calhoun County,2030,124.522,78.2,52.133,44.384,60.505,Moderate,0.0032604140013137127
19025,IA,Iowa,Calhoun County,2035,105.204,66.068,44.046,37.498,51.119,Moderate,0.0027136177010777082
19025,IA,Iowa,Calhoun County,2041,92.466,58.069,38.712,32.958,44.929,Low,0.0025473458242604523
19027,IA,Iowa,Carroll County,2026,250.659,157.414,104.942,89.343,121.795,High,0.00628327456975678
19027,IA,Iowa,Carroll County,2030,254.154,159.609,106.406,90.589,123.494,Moderate,0.006654644783463633
19027,IA,Iowa,Carroll County,2035,226.609,142.31,94.873,80.771,110.109,Moderate,0.005845096879695312
19027,IA,Iowa,Carroll County,2041,208.998,131.251,87.501,74.494,101.552,Low,0.005757685890825081
19029,IA,Iowa,Cass County,2026,148.851,93.478,62.319,53.055,72.327,High,0.00373125742920376
19029,IA,Iowa,Cass County,2030,152.454,95.741,63.827,54.34,74.077,Moderate,0.003991779831744515
19029,IA,Iowa,Cass County,2035,142.762,89.654,59.77,50.885,69.368,Moderate,0.0036823697304723814
19029,IA,Iowa,Cass County,2041,122.697,77.054,51.369,43.733,59.618,Low,0.003380172476732751
19031,IA,Iowa,Cedar County,2026,208.341,130.838,87.226,74.26,101.233,High,0.00522250693462759
19031,IA,Iowa,Cedar County,2030,181.562,114.021,76.014,64.715,88.221,Moderate,0.004753932062280708
19031,IA,Iowa,Cedar County,2035,172.446,108.296,72.197,61.465,83.791,Moderate,0.004448035136605025
19031,IA,Iowa,Cedar County,2041,132.523,83.225,55.483,47.236,64.393,Low,0.0036508849009483906
19033,IA,Iowa,Cerro Gordo County,2026,466.839,293.175,195.45,166.397,226.837,High,0.011702284114598019
19033,IA,Iowa,Cerro Gordo County,2030,417.922,262.455,174.97,148.961,203.068,Moderate,0.01094265015447961
19033,IA,Iowa,Cerro Gordo County,2035,394.828,247.952,165.301,140.73,191.847,Moderate,0.01018412244987874
19033,IA,Iowa,Cerro Gordo County,2041,335.857,210.918,140.612,119.711,163.193,Low,0.009252506493173962
19035,IA,Iowa,Cherokee County,2026,137.611,86.42,57.613,49.049,66.865,High,0.0034495126866242406
19035,IA,Iowa,Cherokee County,2030,130.864,82.182,54.788,46.644,63.587,Moderate,0.0034264718700331297
19035,IA,Iowa,Cherokee County,2035,140.477,88.219,58.813,50.071,68.258,Moderate,0.003623425178416173
19035,IA,Iowa,Cherokee County,2041,113.611,71.348,47.565,40.495,55.203,Low,0.0031298580899058446
19037,IA,Iowa,Chickasaw County,2026,145.986,91.68,61.12,52.034,70.935,High,0.0036594507328315345
19037,IA,Iowa,Chickasaw County,2030,143.883,90.359,60.239,51.285,69.913,Moderate,0.0037673593174450087
19037,IA,Iowa,Chickasaw County,2035,118.512,74.425,49.617,42.241,57.585,Moderate,0.0030568655078909556
19037,IA,Iowa,Chickasaw County,2041,118.463,74.395,49.597,42.224,57.561,Low,0.0032635440075256955
19039,IA,Iowa,Clarke County,2026,124.227,78.014,52.01,44.279,60.362,High,0.0031139972848590112
19039,IA,Iowa,Clarke County,2030,107.808,67.704,45.136,38.426,52.384,Moderate,0.002822793624652229
19039,IA,Iowa,Clarke County,2035,112.375,70.572,47.048,40.054,54.603,Moderate,0.002898587734399834
19039,IA,Iowa,Clarke County,2041,103.784,65.176,43.451,36.992,50.429,Low,0.0028591356742979257
19041,IA,Iowa,Clay County,2026,207.218,130.133,86.755,73.859,100.687,High,0.005194334757805219
19041,IA,Iowa,Clay County,2030,187.61,117.819,78.546,66.87,91.159,Moderate,0.00491227303729563
19041,IA,Iowa,Clay County,2035,182.885,114.852,76.568,65.186,88.864,Moderate,0.004717290147272105
19041,IA,Iowa,Clay County,2041,176.176,110.639,73.759,62.795,85.604,Low,0.004853468861485693
19043,IA,Iowa,Clayton County,2026,171.526,107.718,71.812,61.137,83.344,High,0.004299642675454874
19043,IA,Iowa,Clayton County,2030,167.483,105.179,70.119,59.696,81.38,Moderate,0.004385285218687767
19043,IA,Iowa,Clayton County,2035,172.382,108.256,72.17,61.443,83.76,Moderate,0.004446378420095432
19043,IA,Iowa,Clayton County,2041,159.389,100.096,66.731,56.812,77.447,Low,0.004391006015711969
19045,IA,Iowa,Clinton County,2026,551.865,346.571,231.048,196.703,268.151,High,0.013833638145963927
19045,IA,Iowa,Clinton County,2030,519.542,326.273,217.515,185.182,252.446,Moderate,0.013603433137966862
19045,IA,Iowa,Clinton County,2035,496.624,311.88,207.92,177.013,241.31,Moderate,0.012809823941978698
19045,IA,Iowa,Clinton County,2041,490.222,307.859,205.24,174.731,238.199,Low,0.013505111595786302
19047,IA,Iowa,Crawford County,2026,258.819,162.539,108.359,92.252,125.76,High,0.00648783836632565
19047,IA,Iowa,Crawford County,2030,218.488,137.21,91.474,77.876,106.163,Moderate,0.005720779844000028
19047,IA,Iowa,Crawford County,2035,208.799,131.126,87.417,74.423,101.456,Moderate,0.005385725338395026
19047,IA,Iowa,Crawford County,2041,216.391,135.894,90.596,77.129,105.144,Low,0.00596135028158171
19049,IA,Iowa,Dallas County,2026,1452.655,912.267,608.178,517.775,705.845,High,0.036413781975399975
19049,IA,Iowa,Dallas County,2030,1566.048,983.478,655.652,558.192,760.943,High,0.04100461839614725
19049,IA,Iowa,Dallas County,2035,1774.625,1114.464,742.976,632.535,862.29,Moderate,0.04577432807134003
19049,IA,Iowa,Dallas County,2041,1777.794,1116.455,744.303,633.665,863.83,Low,0.048976390730985774
19051,IA,Iowa,Davis County,2026,141.016,88.558,59.039,50.263,68.52,High,0.0035348482562235096
19051,IA,Iowa,Davis County,2030,127.719,80.208,53.472,45.523,62.059,Moderate,0.0033441353086902863
19051,IA,Iowa,Davis County,2035,140.188,88.038,58.692,49.968,68.117,Moderate,0.003615981345089765
19051,IA,Iowa,Davis County,2041,115.023,72.235,48.156,40.998,55.89,Low,0.0031687782114561114
19053,IA,Iowa,Decatur County,2026,125.266,78.667,52.445,44.649,60.867,Moderate,0.003140040429487031
19053,IA,Iowa,Decatur County,2030,142.145,89.267,59.511,50.665,69.068,Moderate,0.0037218441354417765
19053,IA,Iowa,Decatur County,2035,126.048,79.158,52.772,44.928,61.247,Moderate,0.003251252245263791
19053,IA,Iowa,Decatur County,2041,93.481,58.706,39.137,33.32,45.422,Low,0.0025753003519599547
19055,IA,Iowa,Delaware County,2026,230.293,144.624,96.416,82.084,111.9,High,0.005772775553668447
19055,IA,Iowa,Delaware County,2030,196.364,123.317,82.211,69.991,95.413,Moderate,0.005141506318648917
19055,IA,Iowa,Delaware County,2035,173.077,108.692,72.461,61.69,84.098,Moderate,0.004464304077549965
19055,IA,Iowa,Delaware County,2041,194.534,122.167,81.445,69.338,94.524,Low,0.005359199376897318
19057,IA,Iowa,Des Moines County,2026,437.261,274.6,183.066,155.854,212.465,High,0.01096083661023293
19057,IA,Iowa,Des Moines County,2030,380.104,238.705,159.137,135.482,184.693,Moderate,0.009952458488543835
19057,IA,Iowa,Des Moines County,2035,338.009,212.27,141.513,120.478,164.239,Moderate,0.008718536349819044
19057,IA,Iowa,Des Moines County,2041,344.428,216.301,144.201,122.766,167.358,Low,0.009488649151444851
19059,IA,Iowa,Dickinson County,2026,167.356,105.1,70.066,59.651,81.318,High,0.004195126145223727
19059,IA,Iowa,Dickinson County,2030,178.291,111.967,74.645,63.549,86.632,Moderate,0.004668287360855895
19059,IA,Iowa,Dickinson County,2035,155.942,97.931,65.288,55.583,75.772,Moderate,0.004022333542211931
19059,IA,Iowa,Dickinson County,2041,174.824,109.79,73.193,62.313,84.947,Low,0.004816229416493004
19061,IA,Iowa,Dubuque County,2026,1264.633,794.19,529.46,450.757,614.485,High,0.031700633034495246
19061,IA,Iowa,Dubuque County,2030,1186.952,745.406,496.937,423.069,576.74,High,0.031078557050392534
19061,IA,Iowa,Dubuque County,2035,1153.56,724.436,482.957,411.167,560.515,Moderate,0.02975469724969013
19061,IA,Iowa,Dubuque County,2041,1024.074,643.118,428.746,365.014,497.597,Low,0.028212175956010676
19063,IA,Iowa,Emmet County,2026,124.629,78.267,52.178,44.422,60.557,High,0.0031240752476148956
19063,IA,Iowa,Emmet County,2030,96.664,60.705,40.47,34.454,46.969,Moderate,0.0025309887824802543
19063,IA,Iowa,Emmet County,2035,88.787,55.758,37.172,31.646,43.141,Moderate,0.0022901420824466136
19063,IA,Iowa,Emmet County,2041,103.853,65.22,43.48,37.017,50.462,Low,0.002861051845397487
19065,IA,Iowa,Fayette County,2026,282.798,177.597,118.398,100.799,137.411,High,0.007088909670820374
19065,IA,Iowa,Fayette County,2030,262.813,165.046,110.031,93.675,127.701,Moderate,0.00688135081502524
